#CODE;RUSSIAN;x
BM_100_YEARS_WAR_ERA_INFO;Европа эпохи Позднего Средневековья стала совсем другой в сравнении с несколькими веками назад. В Испании доминируют христианские королевства, мусульманские правители закрепились на юге. Священная Римская империя по-прежнему доминирует в Центральной Европе рядом с сильной Венгрией, в то время как Франция и Англия, в связи с династическими конфликтами эпохи Нормандского завоевания, готовы начать долгую и кровавую войну. Золотая Орда и Ильханат преобладают в степях и Персии, вынуждая каждого правителя от Центральной Европой до Индии не терять монголов из виду. Династия Туглак создала огромную империю в Индии, а Северная Африка разделена между арабскими династиями. Господство турков на Ближнем Востоке, казалось бы уже закончилось с монгольскими завоеваниями, но в Анатолии возникла новая сила - династия Османов...;x
ze_administration_laws_0;Феодальная администрация;x
ze_administration_laws_0_option;Феодал.;x
ze_administration_laws_0_desc;Феодальное общество - это иерархия земельных господ, где каждый клянётся в верности тому, кто над ним, и руководит теми, кто под ним. Это путь, которому следует большая часть средневекового мира, ведущий к тому, что правитель в значительной степени зависит от лояльности своих могущественных вассалов.;x
ze_administration_laws_2;Имперская администрация;x
ze_administration_laws_2_option;Имперская;x
ze_administration_laws_2_desc;Эта система управления похожа на римскую - иерархия магистратов и функционеров, исполняющих повседневные дела во имя императора. Такая структура власти даёт меньше полномочий владеющим землёй вассалам.;x
SUPPLY_LIMIT_TOOLTIP;Лимит снабжения: $VALUE|Y$;x
MAKE_GREY;$TEXT|g$;x
Zeus;Conclave;x
EVTOPTC_SOA_4032;Вовлечь [FromFrom.GetHersHis] в теологический диспут;x
EVTDESC_WOL_55_FF_MARRIED;Буквально на днях, притаившись, как обычно, я увидел[Root.GetEndA], как [FromFrom.GetTitledName] и м[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] занимаются этим вместе! Меня не заметили, но я до сих пор в шоке! Как может [FromFrom.GetManWoman]а в браке такое себе позволять? [Root.Religion.GetRandomGodName], прости [From.GetHersHis]!;x
maintaining_mercenary_band_2;Содержание наёмников;x
maintaining_mercenary_band_3;Содержание наёмников;x
maintaining_mercenary_band_4;Содержание наёмников;x
maintaining_mercenary_band_5;Содержание наёмников;x
maintaining_mercenary_band_6;Содержание наёмников;x
maintaining_mercenary_band_7;Содержание наёмников;x
desc_maintaining_mercenary_band_2;Это поселение пополняет отряды наёмников;x
desc_maintaining_mercenary_band_3;Это поселение пополняет отряды наёмников;x
desc_maintaining_mercenary_band_4;Это поселение пополняет отряды наёмников;x
desc_maintaining_mercenary_band_5;Это поселение пополняет отряды наёмников;x
desc_maintaining_mercenary_band_6;Это поселение пополняет отряды наёмников;x
desc_maintaining_mercenary_band_7;Это поселение пополняет отряды наёмников;x
