#CODE;RUSSIAN;x
sea_green_emperors;Кровь Императоров Морской Волны;x
scarlet_emperors;Кровь Алых Императоров;x
purple_emperors;Кровь Пурпурных Императоров;x
maroon_emperors;Кровь Бордовых Императоров;x
jade_green_emperors;Кровь Нефритово-Зеленых Императоров;x
indigo_emperors;Кровь Индиговых Императоров;x
grey_emperors;Кровь Серых Императоров;x
azure_emperors;Кровь Лазурных Императоров;x
pearl_white_emperors;Кровь Жемчужно-Белых Императоров;x
orange_emperors;Кровь Оранжевых Императоров;x
chai_duq_emperors;Кровь Чай Дука;x
yellow_sorceror;Кровь Желтого Чародея;x
jar_har_emperors;Кровь Цзяр Хара;x
jar_joq_emperors;Кровь Цзяр Цзока;x
jar_han_emperors;Кровь Цзяр Хана;x
lo_tho_emperors;Кровь Ло Длинной Ложки;x
lo_bu_emperors;Кровь Чересчур Храброго Мальчика;x
mengo_quen_emperors;Кровь Блистающего Бога;x
har_loi_emperors;Кровь Хар Лоя, Боли-от-Седла;x
nine_eunuch_emperors;Кровь Девяти Евнухов;x
pol_qo_emperors;Кровь Молота Джогос-Нхая;x
scourge_plains_emperors;Кровь Проклятия Равнин;x
benevolent_eunuch_emperors;Кровь Доброжелательных Евнухов;x
scion_plains_emperors;Кровь Наследника Равнин;x
shield_shadow_emperors;Кровь Щита от Тени;x
sorceror_emperors;Кровь Императоров-Чародеев;x
peasant_emperors;Кровь Императоров-Простолюдинов;x
bureaucrat_emperors;Кровь Просветленных Императоров-Бюрократов;x
diplomat_emperors;Кровь Императоров-Дипломатов;x
living_god_emperors;Кровь Живых Богов-Императоров;x
maggy_frog;Кровь Мэгги Лягушки;x
trianna;Кровь Триарха Трианны;x
black_swann;Кровь Черного Лебедя;x
strong_bl;Кровь Стронгов;x
dragonrider_bloodline;Кровь Наездников Драконов;x
frey_bloodline;Кровь Переправы;x
blacktyde_bloodline;Кровь Бейлона Черношкурого;x
botley_bloodline;Кровь Ботли;x
drumm_bloodline;Кровь Драммов;x
farwynd_bloodline;Кровь Фарвиндов;x
greyjoy_bloodline;Кровь Грейджоев;x
harlaw_bloodline;Кровь Харлоу;x
kenning_bloodline;Кровь Кеннингов;x
merlyn_bloodline;Кровь Мерлинов;x
myre_bloodline;Кровь Майров;x
orkwood_bloodline;Кровь Орквудов;x
saltcliffe_bloodline;Кровь Солтклиффов;x
sparr_bloodline;Кровь Спарров;x
stonehouse_bloodline;Кровь Ральфа Оборванца;x
stonetree_bloodline;Кровь Стоунтри;x
sunderly_bloodline;Кровь Сандерли;x
tawney_bloodline;Кровь Тауни;x
volmark_bloodline;Кровь Джорла Кита;x
wynch_bloodline;Кровь Винчей;x
ironmaker_bloodline;Кровь Эрика Айронмейкера;x
ironfoot_bloodline;Кровь Железной Пяты;x
ravenfeeder_bloodline;Кровь Кормильца Воронов;x
qhored_cruel_bloodline;Кровь Куореда Жестокого;x
old_kraken_bloodline;Кровь Старого Кракена;x
coldwind_bloodline;Кровь Холодного Ветра;x
harron_bloodline;Кровь Харрона Харлоу;x
maidensbane_bloodline;Кровь Девичьей Погибели;x
redhand_bloodline;Кровь Уррона Красная Рука;x
stumphand_bloodline;Кровь Беспалого;x
necromancer_drumm_bloodline;Кровь Некроманта;x
reader_harlaw_bloodline;Кровь Чтеца;x
knight_harlaw_bloodline;Кровь Рыцаря Харлоу;x
twice_crowned_bloodline;Кровь Дважды Венчанного;x
vance;Кровь Армистеда Вэнса;x
vorian_vypren;Кровь Вориана Випрена;x
clarence_crabb;Кровь Сира Кларенса Крэбба;x
roddy_ruin;Кровь Родди Развалины;x
hardy;Кровь Люсифера Харди;x
webber_widow;Кровь Красной Вдовы;x
seaworth;Кровь Лукового Рыцаря;x
celtigar;Кровь Селтигаров;x
dayne;Кровь Дейнов;x
velaryon;Кровь Веларионов;x
greenseer_bloodline;Кровь Зеленовидца;x
kingslayer_bloodline;Кровь Цареубийцы;x
barristan_bold_bloodline;Кровь Барристана Смелого;x
white_bull_bloodline;Кровь Белого Быка;x
arthur_dayne_bloodline;Кровь Сира Эртура Дейна, Меча Зари;x
oswell_whent_bloodline;Кровь Сира Освелла Уэнта;x
lewyn_martell_bloodline;Кровь Принца Ливена Мартелла;x
jonothor_darry_bloodline;Кровь Сира Джона Дарри;x
gyles_morrigen_bloodline;Кровь Сира Джайлса Морригена;x
lorence_roxton_bloodline;Кровь Сира Лоренса Рокстона;x
victor_the_valiant_bloodline;Кровь Сира Виктора Доблестного;x
willam_the_wasp_bloodline;Кровь Сира Виллама Осы;x
pate_the_woodcock_bloodline;Кровь Сира Пейта Кулика;x
samgood_of_sourhill_bloodline;Кровь Сира Сэма из Угрюмого Холма;x
duncan_tall_hk;Кровь Дунка-Чурбана;x
duncan_tall_kg;Кровь Сира Дункана Высокого;x
ryam_redwyne_bloodline;Кровь Сира Райама Редвина;x
breakspear_mbs;Кровь Копьелома;x
sword_morning_mbs;Кровь Мечей Зари;x
tourney_champ_mbs;Кровь Рыцаря Турниров;x
melee_champ_mbs;Кровь Зверя Схваток;x
basilisk_bl;Кровь Василиска;x
chimera_bl;Кровь Химеры;x
sphinx_bl;Кровь Сфинкса;x
behemoth_bl;Кровь Бегемота;x
shett_bl;Кровь Королей Истинных Людей;x
axel_tully;Кровь Риверрана;x
hodor_mbs;Кровь Ходора;x
marbrand;Кровь Марбрандов;x
brax;Кровь Браксов;x
jast;Кровь Джастов;x
qoherys_bl;Кровь Квохерисов;x
harroway_bl;Кровь Харровеев;x
towers_bl;Кровь Тауэрсов;x
wydman_mbs;Кровь Сломанного Копья;x
mooton;Кровь Девичьего Пруда;x
leech_lord;Гнусная Кровь Лорда-Пиявки;x
joffrey_doggett;Кровь Рыжего Пса Холмов;x
jon_hogg;Кровь Большого Джона Хогга;x
bronn;Кровь Бронна Черноводного;x
hammer_of_the_hills;Кровь Молота Холмов;x
emperor_aurion_mbs;Кровь Императора Ауриона;x
redbeard_strongseed_mbs;Кровь Рыжебородых;x
westford_bloodline;Кровь Вестфордов;x
saerystos_bloodline;Кровь Сейристосов;x
saerys_bloodline;Кровь Сейрисов;x
saerynar_bloodline;Кровь Сейринаров;x
toyne_bloodline;Кровь Тойнов;x
errol_bloodline;Кровь Эрролов;x
estermont_bloodline;Кровь Зеленой Скалы;x
selmy_bloodline;Кровь Селми;x
forrester_bloodline;Кровь Герхарда Высокого;x
belmore_bloodline;Кровь Белморов;x
coldwater_bloodline;Кровь Колдуотеров;x
egen_bloodline;Кровь Игенов;x
sunderland_bloodline;Кровь Сандерлендов;x
whitehill_bloodline;Кровь Уайтхиллов;x
rupert_falwell_bloodline;Кровь Шута-Рубаки;x
dragonknight_bloodline;Кровь Рыцаря-Дракона;x
criston_cole_bloodline;Кровь Делателя Королей;x
morrigen_bloodline;Кровь Морригенов;x
honourable_kingsguard_bloodline;Кровь [This.GetTitledFirstNameWithNickAndDynasty];x
bloodline_margaery;Кровь Маленькой Розы;x
bloodline_olenna_redwyne;Кровь Королевы Шипов;x
bloodline_brienne_tarth;Кровь Тартской Девы;x
bloodline_arya_stark;Кровь Дикой Волчицы;x
bloodline_sansa_stark;Кровь Пташки;x
bloodline_lyanna_stark;Кровь Девы-Волчицы;x
bloodline_aemma_arryn;Кровь Эйммы Аррен;x
bloodline_myriah_martell;Кровь Мирии Дорнийской;x
bloodline_elia_martell;Кровь Элии Дорнийской;x
bloodline_alicent_hightower;Кровь Зелёной Королевы;x
bloodline_lysa_tully;Кровь Форели Долины;x
bloodline_catelyn_tully;Кровь Форели Севера;x
bloodline_cersei_lanniser;Кровь Света Запада;x
bloodline_danaerys_dorne;Кровь Принцессы Дейнерис;x
bloodline_lyarra_stark;Кровь Волчицы Долины;x
bloodline_sharra_arryn;Кровь Горного Цветка;x
bloodline_larra_rogare;Кровь Ларры из Лиса;x
bloodline_asha_greyjoy;Кровь Дочери Кракена;x
bloodline_lannisport_lannister;Кровь Ланнистеров из Ланниспорта;x
bloodline_racallio_ryndoon;Кровь Ракаллио Риндуна;x
tyrion_bloodline;Кровь Полумужа;x
bloodline_daena_defiant;Кровь Дейны Непокорной;x
bloodline_rhaena_targaryen;Кровь Рейны Покорной;x
bloodline_elaena_targaryen;Кровь Элейны Благоразумной;x
bloodline_rhaena_of_pentos;Кровь Рейны Пентошийской;x
bloodline_baela_targaryen;Кровь Бейлы Пентошийской;x
bloodline_queen_rhaena;Кровь Королевы Рейны;x
bloodline_staedmon;Кровь Стедмонов;x
bloodline_butterwell;Кровь Баттервеллов;x
bloodline_smallwood;Кровь Смоллвудов;x
bloodline_farring;Кровь Фаррингов;x
bloodline_hayford;Кровь Хейфордов;x
bloodline_rosby;Кровь Росби;x
bloodline_rykker;Кровь Риккеров;x
bloodline_stokeworth;Кровь Стоквортов;x
bloodline_sharis_footly;Кровь Шарис Футли;x
bloodline_jonquil_darke;Кровь Змеи в Алом;x
bloodline_johanna_westerling;Кровь Джоханны Вестерлинг;x
bloodline_roxton;Кровь Рокстонов;x
bloodline_jon_roxton;Кровь Храброго Джона Рокстона;x
bloodline_lady_sam;Кровь Леди Сэм;x
bloodline_sabitha_frey;Кровь Леди Сабиты из Близнецов;x
bloodline_alys_rivers;Кровь Королевы-Ведьмы;x
bloodline_rhaelle_targaryen;Кровь Принцессы Рейль Таргариен;x
bloodline_val;Кровь Принцессы Одичалых;x
bloodline_dalla;Кровь Королевы Одичалых;x
bloodline_rickon_stark;Кровь Волчьего Принца;x
bloodline_jon_snow_stark;Кровь Бастарда из Винтерфелла;x
bloodline_giantslayer_farring;Кровь Годри Победителя Великанов;x
bloodline_aemon_caraxes;Кровь Принца Эймона Благородного;x
bloodline_khal_drogo;Кровь Кхала Дрого;x
bloodline_khal_bharbo;Кровь Кхала Бхарбо;x
bloodline_khal_dhako;Кровь Кхала Дхако, Дракона Севера;x
bloodline_khal_haro;Кровь Кхала Харо;x
bloodline_khal_horro;Кровь Кхала Хорро;x
bloodline_khal_loso;Кровь Кхала Лосо Хромого;x
bloodline_khal_mengo;Кровь Кхала Менго;x
bloodline_khal_moro;Кровь Кхала Моро;x
bloodline_khal_onqo;Кровь Кхала Онко;x
bloodline_khal_qano;Кровь Кхала Кано;x
bloodline_khal_rogo;Кровь Кхала Рого;x
bloodline_khal_scoro;Кровь Кхала Скоро;x
bloodline_khal_temmo;Кровь Кхала Теммо;x
bloodline_khal_zeggo;Кровь Кхала Зегго;x
bloodline_khal_zhako;Кровь Кхала Жако;x
bloodline_mazor_alexi;Кровь Мазора Алекси;x
bloodline_rhaego;Кровь Жеребца, Который Покроет Весь Мир;x
bloodline_house_ball;Кровь Боллов;x
bloodline_fireball;Кровь Файрболла;x
bloodline_house_peake;Кровь Пиков;x
bloodline_house_florent;Кровь Флорентов;x
bloodline_sand_snake;Кровь Песчаных Змеек;x
bloodline_hugh_hammer;Кровь Хью Молота;x
bloodline_ulf_white;Кровь Ульфа Белого;x
bloodline_nettles;Кровь Крапивы;x
bloodline_kettleblack;Кровь Кеттлблэков;x
bloodline_hound;Кровь Пса;x
bloodline_tarbeck;Кровь Тарбеков;x
bloodline_clegane;Кровь Клиганов;x
bloodline_payne;Кровь Пейнов;x
bloodline_serrett;Кровь Серебряного Холма;x
bloodline_ambrose;Кровь Амброзов;x
bloodline_ashford;Кровь Эшфордов;x
bloodline_caswell;Кровь Касвеллов;x
bloodline_footly;Кровь Тамблтона;x
bloodline_fossoway_green;Кровь Зелёного Яблока;x
bloodline_blackbar;Кровь Бандаллона;x
bloodline_meadows;Кровь Луговины;x
bloodline_webber;Кровь Вебберов;x
bloodline_chester;Кровь Зелёного Щита;x
bloodline_serry;Кровь Южного Щита;x
bloodline_grimm;Кровь Серого Щита;x
bloodline_leygood;Кровь Лейгудов;x
bloodline_merryweather;Кровь Мерривезеров;x
bloodline_costayne;Кровь Трех Башен;x
bloodline_vaith;Кровь Вейтов;x
bloodline_toland;Кровь Призрачного Холма;x
bloodline_jordayne;Кровь Тора;x
bloodline_gargalen;Кровь Солёного Берега;x
bloodline_ladybright;Кровь Ледибрайтов;x
bloodline_dalt;Кровь Лимонной Рощи;x
bloodline_santagar;Кровь Пятнистого Леса;x
bloodline_allyrion;Кровь Дара Богов;x
bloodline_risley;Кровь Рисли;x
bloodline_rhysling;Кровь Рислингов;x
bloodline_fossoway_brown;Кровь Червивого Яблока;x
bloodline_mandrake;Кровь Мандрейков;x
bloodline_strickland;Кровь Стриклендов;x
bloodline_casterly;Кровь Кастерли;x
bloodline_maelys;Кровь Чудовища;x
bloodline_blackfish;Кровь Чёрной Рыбы;x
bloodline_illyrio;Кровь Магистра Иллирио;x
bloodline_wylla_wyl;Кровь Виллы Девы-Воительницы;x
bloodline_viserys_iii;Кровь Пробуждённого Дракона;x
bloodline_artos_stark;Кровь Артоса Несокрушимого;x
bloodline_roger_reyne;Кровь Роджера Красного Льва;x
bloodline_robb_reyne;Кровь Робба Рейна;x
bloodline_alyssa_velaryon;Кровь Алиссы Веларион;x
bloodline_strong_boys;Кровь Сильных Мальчиков;x
bloodline_thoros;Кровь Красного Волшебника;x
bloodline_melisandre;Кровь Красной Тени;x
bloodline_beric;Кровь Лорда-Молнии;x
bloodline_belicho;Кровь Триарха Беличо;x
bloodline_vhalaso_the_munificent;Кровь Вхаласо Щедрого;x
bloodline_widow_of_the_waterfront;Кровь Портовой Вдовы;x
fisher;Родословная Фишеров;x
bloodline_teague;Кровь Короля Торренса Тига;x
bloodline_justman;Кровь Бенедикта Справедливого;x
bloodline_fisher;Кровь Королей Фишеров;x
bloodline_alester_sarwyck;Кровь Красного Жреца из Ключей;x
bloodline_aegon_uncrowned;Кровь Эйгона, Истинного Короля;x
bloodline_euron;Кровь Эурона Вороньего Глаза;x
bloodline_euron_king;Кровь Божественного Короля Эурона;x
mbs_manylegitchildren_man;Кровь [This.GetFirstNameWithDynasty], Плодовитый;x
mbs_manylegitchildren_woman;Кровь [This.GetFirstNameWithDynasty], Плодовитая;x
mbs_manybastardchildren_man;Кровь [This.GetFirstNameWithDynasty], Неверный;x
mbs_manybastardchildren_woman;Кровь [This.GetFirstNameWithDynasty], Неверная;x
walder_frey_prw;Кровь Лорда Уолдера Фрея;x
ygon_oldfather;Кровь Старого Отца;x
mbs_bl_ironthrone;Кровь [This.GetTitledFirstNameWithNickAndDynasty];x
bloodline_ellyn_reyne;Кровь Эллин Красной;x
bloodline_ashara_dayne;Кровь Девы с Фиалковыми Глазами;x
pirate_trader;Кровь [This.GetFirstNameWithDynasty] Торговец;x
pirate_reaver;Кровь [This.GetFirstNameWithDynasty] Разбойник;x
pirate_westerosi;Кровь [This.GetFirstNameWithDynasty] из Андалов;x
pirate_freecities;Кровь [This.GetFirstNameWithDynasty] из Валирии;x
pirate_slaver;Кровь [This.GetFirstNameWithDynasty] Работорговец;x
pirate_liberator;Кровь [This.GetFirstNameWithDynasty] Освободитель;x
bloody_ben_blackwood;Кровь Кровавого Бена;x
brute_bracken;Кровь Бракенского Зверя;x
bloodline_joff_lydden;Кровь Короля Джоффри Лиддена;x
bloodline_rego_draz;Кровь Лорда Воздуха;x
bloodline_nevio_narratys;Кровь Принца Невио Нарратиса;x
bloodline_tattered_prince;Кровь Принца-Оборванца;x
bloodline_tyanna_of_tower;Кровь Тианны из Башни;x
bloodline_janos_slynt;Кровь Яноса Слинта;x
bloodline_philip_foote;Кровь Филипа Фута, Лорда Марок;x
bloodline_appleater_brune;Кровь сира Лотора, Пожирателя Яблок;x
bloodline_nutt;Кровь Королевы Джейн Натт;x
bloodline_harte;Кровь лорда Хариса Харта, Непокорного;x
bloodline_cassel;Кровь дома Кассель;x
bloodline_theon_balon;Кровь Теона Перевёртыша;x
bloodline_theon_robb;Кровь Теона, Кракена Зелённых земель;x
bloodline_theon_robb_king;Кровь Теона, Ледянного Кракена;x
bloodline_dragon_big;Кровь Могучего [This.GetFirstName];x
bloodline_dragon_old;Кровь Почтенного [This.GetFirstName];x
bloodline_dragon_fair;Кровь Великолепного [This.GetFirstName];x
bloodline_dragon_fertile;Кровь Плодовитого [This.GetFirstName];x
bloodline_dragon_untamed;Кровь Непобедимого [This.GetFirstName];x
bloodline_dragon_cunning;Кровь Хитрого [This.GetFirstName];x
bloodline_dragon_balerion;Кровь Балериона Чёрного Ужаса;x
cleon_the_butcher_bl_mbs;Кровь Клеона Короля-Мясника;x
davos_dragonslayer;Кровь Давоса Убийцы Драконов;x
aemond_one_eye_bl;Кровь Эймонда Одноглазого;x
rhaenyra_black_win_bl;Кровь Рейниры Чёрной Королевы;x
aegon_green_win_bl;Кровь Эйгона, Истинного Короля;x
bloodline_golden_company;Кровь Генерал-капитана [This.GetFirstName];x
bloodline_locke;Кровь дома Локк;x
bloodline_slate;Кровь дома Слейт;x
clubfoot_bloodline;Кровь Лариса Косолапого;x
rogueprince_bloodline;Кровь Порочного Принца;x
florian_bloodline;Кровь Флориана-Дурака;x
weeper_bloodline;Кровь Плакальщика;x
vulture_king_mbs_bl;Кровь Короля-Стервятника;x
black_harren_bl;Кровь Харрена Черного;x
sage_kings_bl;Кровь Трех Королей-Мудрецов;x
lannister_bastards_bl;Кровь Злорождённого;x
crackbones_bl;Кровь Костолома;x
royce_bl;Кровь Бронзовых Королей;x
roland_i_arryn;Кровь Роланда I Аррена;x
osric_v_arryn;Кровь Озрика V Аррена;x
matthos_ii_arryn;Кровь Маттоса II Аррена;x
bloodline_lefford;Кровь Золотого Зуба;x
argella_durrandon_bloodline;Кровь Аргеллы Дюррандон;x
rogar_baratheon_bloodline;Кровь Рогара Баратеона;x
symeon_stareyes_bloodline;Кровь Симеона Звездоглазого;x
bloodline_hewett;Кровь Дубового Щита;x
bloodline_argoth;Кровь Аргота Камнешкурого;x
bloodline_morrigan;Кровь Зелёной Королевы;x
bloodline_green_king;Кровь Зелёного Короля;x
bloodline_drox;Кровь Дрокса Труподела;x
bloodline_andahar;Кровь Короля Андагара;x
dragon_rider_tracker;[Root.Founder.GetTitledFirstName] [Root.Founder.GetOnlyDynastyName];x
bloodline_moore;Кровь Камнеголовых;x
emperor_aurion_valyria;Кровь Императора Валирии;x
bloodline_arson_iceaxe;Кровь Ледового Топора;x

greenhand_desc;Легендарный король Первых людей, который по рассказам, привёл их в Вестерос. Предок многих домов Простора, Гарт носил корону из цветов, заставляя землю цвести;x
garth_the_gardener_desc;Сын Гарта Зеленорукого и основатель дома Гарднер, Гарт устроил свой дом на холме над Мандером, который со временем стал известен как Хайгарден;x
garth_goldenhand_desc;Величайший король из дома Гарднеров. Известный как Златорукий, по его деяниям как на войне, так и в мире, Гарт правил восемьдесят один год, из которых менее десяти провёл на войне;x
uthor_the_hightower_desc;Легендарный король из дома Хайтауэров, Утор, по рассказам, заказал Брандону Строителю перестроить Высокую Башню в камень и женился на Деве Марис, дочери Гарта Зеленорукого;x
leo_longthorn_desc;Лорд Хайгардена из дома Тиреллов, уважаемый во всех Семи Королевствах. Один из самых знаменитых турнирных бойцов в истории Вестероса;x
alester_tyrell_desc;Андальский искатель приключений и основатель дома Тирелл, Алестер Тирелл служил первым мечом королю Гвейну V Гарднеру, последнему из Трёх Королей-Мудрецов;x
florys_the_fox_desc;Самая умная из детей Гарта Зеленорукого, Флорис имела трех мужей, одного глупее другого. От ее сыновей пошли дома Флорентов, Боллов и Пиков;x
john_the_oak_desc;Сын Гарта Зеленорукого и великанши, Джон Дуб был легендарным воином, по рассказам, ростом до двенадцати футов, который принес рыцарские обычаи в Вестерос. Основатель дома Окхарт;x
gilbert_of_the_vines_desc;Сын Гарта Зеленорукого и основатель дома Редвин, Гилберт научил людей Арбора делать вино;x
urrigon_hightower_desc;Сын Утора Хайтауэра и Девы Марис. После смерти своего брата Урригон даровал участок земли первым мейстерам, которые позднее создали Цитадель;x
foss_the_archer_desc;Сын Гарта Зеленорукого и основатель дома Фоссовей, Фосс был легендарным лучником, прославившимся тем, что стрелял в яблоки, положенные на головы девиц, которым он приглянулся;x
owen_oakenshield_desc;Легендарный сын Гарта Зеленорукого, Оуэн завоевал Щитовые острова и прогнал мерлингов с селками обратно в море;x
