#CODE;RUSSIAN;x
tax_levy_law_imperial_0_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_1;Налоговые обязательства II;x
tax_levy_law_imperial_1_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_2;Налоговые обязательства III;x
tax_levy_law_imperial_2_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_3;Налоговые обязательства IV;x
tax_levy_law_imperial_3_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_4;Налоговые обязательства V;x
tax_levy_law_imperial_4_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_5;Налоговые обязательства VI;x
tax_levy_law_imperial_5_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_6;Налоговые обязательства VII;x
tax_levy_law_imperial_6_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_7;Налоговые обязательства VIII;x
tax_levy_law_imperial_7_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
tax_levy_law_imperial_8;Налоговые обязательства IX;x
tax_levy_law_imperial_8_desc;Этот закон регулирует долю ополчения и доходов, предоставляемую сюзерену поддаными империи.;x
