#CODE;RUSSIAN;x
slave_modifier_1_fp_desc;В этой провинции всего несколько рабов, но достаточно, чтобы дополнить усилия свободных рабочих.;x
slave_modifier_2_fp;Ограниченный рабский труд;x
slave_modifier_2_fp_desc;Хотя их еще намного меньше, чем свободных работников, рабы обеспечивают заметную часть труда этой провинции.;x
slave_modifier_3_fp;Умеренный рабский труд;x
slave_modifier_3_fp_desc;В этой провинции есть много рабовладельческих лагерей, которые обеспечивают достаточно большую рабочую силу для создания жизнеспособной альтернативы свободным слугам.;x
slave_modifier_4_fp;Обширный рабский труд;x
slave_modifier_4_fp_desc;В этой провинции есть огромное количество рабовладельческих лагерей, и большая часть труда выполняется рабами.;x
slave_modifier_5_fp;Экономика рабов;x
slave_modifier_5_fp_desc;Десятки тысяч рабов живут в этой провинции и обеспечивают основу ее экономики. Почти все важные работы выполняются рабами.;x
CB_NAME_SLAVE_RAID;Захват рабов;x
WAR_NAME_SLAVE_RAID;$ORDER$ $FIRST_ADJ$ захватывает рабов в $SECOND$;x
slave_raid;Захват рабов;x
slave_raid_desc;Напасть на §Y$TARGET$§!, ограбить города и увести жителей в рабство.;x
CB_NAME_SLAVE_REVOLT;Восстание рабов в [Title.GetBaseName];x
WAR_NAME_SLAVE_REVOLT;$ORDER$ [Title.GetAdjective] восстание рабов;x
slave_revolt;Восстание рабов;x
slave_revolt_desc;Разорвали ваши цепи и восстали против жестоких хозяев земли [Title.GetName].;x
SLAVE_REVOLT;[Root.Kingdom.GetAdjective] восстание рабов;x
CB_NAME_EMANCIPATION;Освобождение [Title.GetBaseName];x
WAR_NAME_EMANCIPATION;$ORDER$ $FIRST_ADJ$-$SECOND_ADJ$ война за освобождение;x
war_of_emancipation;Война за освобождение;x
war_of_emancipation_desc;Властители §Y$TITLE$§! практикуют варварские рабовладельческие обычаи. Мы должны освободить их рабов!;x
CB_NAME_LIBERATION;Освобождение [Title.GetBaseName];x
WAR_NAME_LIBERATION;$CLAIMANT$ $ORDER$ освобождение $OTHER_TITLE$;x
war_of_liberation;Война за освобождение;x
war_of_liberation_desc;Властители §Y$TITLE$§! практикуют варварские рабовладельческие обычаи. Мы должны завоевать их земли и освободить каждого раба мечом!;x
CB_NAME_ENSLAVEMENT;Поработить [Title.GetBaseName];x
WAR_NAME_ENSLAVEMENT;$ORDER$ $FIRST_ADJ$ война за порабощение $OTHER_TITLE$;x
war_of_enslavement;Война за порабощение;x
war_of_enslavement_desc;Недавнее вторжение §Y$TITLE$§! поставило под угрозу нашу экономику и процветание. Мы должны атаковать их и восстановить наш образ жизни и рабовладение!;x
ADVENTURE_LIBERATOR;Освободительная армия [Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x
TOOLTIPPOW;[Root.GetFirstName] является пленником.;x
LOSESLAVEFROM;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] больше не будет вашим рабом\n;x
EVTTOOLTIPPUTUPFORSALE;будет выставлен[_] на продажу\n;x
title_slave;Раб;x
opinion_my_owner;Мой хозяин;x
opinion_my_slave;Мой раб;x
opinion_enslaved_me;Поработил[_] меня;x
opinion_beat_slaves_intimidation;Боится наказания;x
opinion_beat_slaves_resentment;Жестокое обращение;x
slave;Раб;x
slave_desc;Этот персонаж - раб, собственность, принадлежащая своему хозяину.;x
former_slave;Бывший раб;x
former_slave_desc;Этот персонаж когда-то был рабом, но, либо силой оружия, либо милостью хозяина был освобожден.;x
slave_owner;Рабовладелец;x
slave_owner_desc;Этот персонаж владеет рабами.;x
slave_trader;Работорговец;x
slave_trader_desc;Этот персонаж не только владеет рабами, но и осуществляет торговлю живым товаром.;x
liberator;Освободитель[____];x
liberator_desc;Этот персонаж является фанатичным противником рабства, пытаясь искоренить его любой ценой.;x
plot_escape_slavery;Организовать побег;x
plot_escape_slavery_title;Организовать побег;x
plot_escape_slavery_desc;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] организует побег, чтобы сбежать из своих оков и стать свободн[From.GetOyYm].;x
slavery;Рабство;x
slavery_desc;Рабство может иметь различные формы  и широко распостранено в мире, однако запрещено религией Вестероса.;x
slavery_0;Рабство отменено;x
slavery_0_option;Незаконно;x
slavery_0_desc;Рабство строго наказуемо во всех его формах.;x
slavery_1;Долговая кабала;x
slavery_1_option;Де-факто;x
slavery_1_desc;Рабство технически запрещено, однако некоторые 'слуги' являются невольниками.;x
slavery_2;Рабский труд;x
slavery_2_option;Легально;x
slavery_2_desc;Рабство полностью узаконено и рабами свободно торгуют на рынках.;x
slavery_3;Рабство;x
slavery_3_option;Рабство;x
slavery_3_desc;Пленники могут быть обращены в рабов, однако запрещено их покупать и продавать, а так же их дети рождаются свободными.;x
treaty_breach;Нарушено мирное соглашение;x
treaty_breach_desc;Этот народ принебрег мирным договором и уязвим для специального casus belli.;x
treaty_breach_0;Нарушен анти-рабовладельческий договор;x
treaty_breach_0_option;Борьба с рабством;x
treaty_breach_0_desc;[This.GetName] нарушил условия договора и незаконно возобновил рабство. Это дает повод для освободительной войны. Нарушение исечет, если если война за освобождение будет выиграна.;x
treaty_breach_1;Вынужден отменить рабство;x
treaty_breach_1_option;Освобожден;x
treaty_breach_1_desc;[This.GetName] недавно был освобождён другим государством от рабства. Это делает его целью для войны. Повод пропадет, если рабовладельцы победят.;x
enter_slave_trade;Заняться работорговлей;x
enter_slave_trade_desc;В настоящее время, ваша семья занимается только традиционными товарами, но в работорговле можно заработать хорошие деньги. Возможно, ваши корабли смогут найти хорошее применение на этом рынке.;x
leave_slave_trade;Покинуть работорговлю;x
leave_slave_trade_desc;Ваши корабли бороздят моря, нагруженные живим товаром и приносят вам значительный доход. Однако, это не даётся вам легко.;x
buy_slave;Купить раба;x
buy_slave_desc;Купить нового раба у работорговца.;x
buy_bulk_slaves;Купить рабов для вашего лагеря;x
buy_bulk_slaves_desc;Купить один уровень вашего лагеря у работорговца за 400¤.;x
sell_bulk_slaves;Продать рабов из вашего лагеря;x
sell_bulk_slaves_desc;Продать один уровень вашего лагеря за 400¤.;x
free_bulk_slaves;Освободить рабов из вашего лагеря.;x
free_bulk_slaves_desc;Освободить один уровень рабов из вашего лагеря.;x
open_slave_management_menu;Открыть меню управления рабами;x
open_slave_management_menu_desc;Отобразить решения, связанные с рабами.;x
close_slave_management_menu;Закрыть меню управления рабами;x
close_slave_management_menu_desc;Скрыть решения, связанные с рабами.;x
enslave_prisoner;Поработить Заключённого;x
enslave_prisoner_desc;Пока [Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal] лишен[Root.GetEndA] свободы, [Root.GetSheHe] может быть примен[Root.GetEYo]н[Root.GetEndA] более практично, чем просто гнить в камере.;x
sell_prisoner;Продать работорговцу;x
sell_prisoner_desc;Од[Root.GetNaIn] из ваших заключённых, [Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal], гниёт в подземельях и никто не заметит, если [Root.GetSheHe] исчезнет. Возможно, вы могли бы получить немного быстрых денег для своих проблем?;x
sell_slave;Продать;x
sell_slave_desc;Если [Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal] [Root.GetOnlyDynastyName] не удовлетворяет вашим потребностям, вы можете продать [Root.GetHerHis];x
TOOLTIPSELLSLAVEUNSULLIED;[Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal] НЕ Безупречный\n;x
TOOLTIPSELLSLAVETRADER;Один работорговец готов продать\n;x
TOOLTIPSELLSLAVENOCROWNLAW;[This.GetTitledFirstName] не имеет права на корону\n;x
TOOLTIPSELLSLAVENOTSELLING;[This.GetTitledFirstName] не готов[This.GetEndA] продать\n;x
lash_slave;Бить плетью;x
lash_slave_desc;[Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal] [Root.GetOnlyDynastyName] выводится стражей из темницы и Вы даёте приказ бить [Root.GetHerHis] плетьми. Вы не будете выглядеть справедлив[GetOyYm], зато многие усвоят урок.;x
breed_slave;Скрестить с другим рабом;x
breed_slave_desc;Хороших рабов тяжело найти. К счастью, рабы размножаются и [Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal] [Root.GetOnlyDynastyName] по Вашему приказу может скреститься с рабом противоположного пола.;x
TOOLTIPBREEDSLAVEAVAILABLE;[From.GetTitledFirstName] владеет по крайней мере одним рабом, которого можно свести с персонажем [Root.GetFirstName]\n;x
stop_breeding_slave;Прекратить совокупление рабов;x
stop_breeding_slave_desc;Прекратить совокупление между рабами [Root.GetFirstName] и [Root.Spouse.GetFirstName].;x
EVTTOOLTIPSLAVERY0;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] будет освобождён[This.GetEndA].;x
EVTDESCSLAVERY1;Ваш бывший раб, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], сумел[From.GetEndA] оставить службу и, в настоящее время, является свободн[From.GetOyYm].;x
EVTOPTASLAVERY1;Так и быть;x
EVTDESCSLAVERY100;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] договори[From.GetLasLsya] о встрече в надежде продать вам нового раба. Это урожден[FromFrom.GetKaEts] [FromFrom.GetCultureAdj]ой земли по имени [FromFrom.GetFirstName]. [From.GetFirstName] приводит [FromFrom.GetHerHis] к вам в цепях и позволяет осмотреть товар.;x
EVTOPTASLAVERY100;Это животное не стоит даже времени, которое я потратил.;x
EVTOPTBSLAVERY100;Я куплю [FromFrom.GetHerHis] за 15 золотых.;x
EVTOPTCSLAVERY100;Я куплю [FromFrom.GetHerHis] за 40 золотых.;x
EVTOPTDSLAVERY100;Я куплю [FromFrom.GetHerHis], и предложу [FromFrom.GetHerHim] лучшую сделку;x
EVTOPTESLAVERY100;Я куплю [FromFrom.GetHerHis] за 75 золотых.;x
EVTOPTESLAVERY100B;Я куплю раба за 75 золотых.;x
EVTOPTFSLAVERY100;Я куплю раба за 115 золотых.;x
EVTOPTGSLAVERY100;Я куплю раба за 150 золотых.;x
EVTOPTHSLAVERY100;Я куплю раба за 225 золотых.;x
EVTDESCSLAVERY102;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] приводится Вами в цепях на встречу с [FromFrom.GetManWoman]ой по имени [FromFrom.GetFirstNameWithDynasty], состоятельн[FromFrom.GetOyYm] работоргов[FromFrom.GetKoyTsem] из города [FromFrom.Capital.GetName]. [FromFrom.GetSheHeCap] тщательно осматривает раба и бросает вам в лицо обвинение. 'Вы пытаетесь обмануть меня?' [FromFrom.GetSheHe] в ярости, 'Это животное не стоит даже потраченного времени, я не могу купить [From.GetHerHis].';x
EVTOPTASLAVERY102;Тогда, полагаю, мне придётся искать того, кто сможет.;x
EVTOPTBSLAVERY102;Возможно, я долж[GetNaEn] бросить эту затею.;x
EVTDESCSLAVERY10399;Вы решили что необходимо сделать предложение за раба, сколько монет вы готовы дать?;x
EVTDESCSLAVERY104;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] приводится Вами в цепях на встречу с [FromFrom.GetManWoman]ой по имени [FromFrom.GetFirstNameWithDynasty], состоятельн[FromFrom.GetOyYm] работоргов[FromFrom.GetKoyTsem] из города [FromFrom.Capital.GetName]. [FromFrom.GetSheHeCap] внимательно осматривает раба и обращается к вам, называя свою цену.;x
EVTOPTASLAVERY104;Готово. Приятно иметь дело с вами.;x
EVTOPTBSLAVERY104;Смешно! Возможно, другой работорговец предложит мне более выгодную цену.;x
EVTOPTCSLAVERY104;Возможно, я долж[GetNaEn] просто бросить эту затею.;x
EVTDESCSLAVERY105;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] вручает один конец цепи вам и говорит: "Готово, [FromFrom.GetSheHe] теперь принадлежит Вам. Приятно иметь с Вами дело.";x
EVTOPTASLAVERY105;Прекрасное новое приобретение!;x
EVTDESCSLAVERY106;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] готов[From.GetEndA] ударить вас по лицу. 'Вы с ума сошли? [FromFrom.GetSheHeCap] стоит в десять раз дороже! Возможно, другой торговец предложит мне лучшую цену.';x
EVTOPTASLAVERY106;Полагаю, вы не сможете столько выручить.;x
EVTDESCSLAVERY107;До вас дошла ужасная новость. Од[From.GetNaIn] из ваших вассалов, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], продал[From.GetEndA] человека в рабство!;x
EVTOPTASLAVERY107;Законы богов и людей запрещают такое злодеяние.;x
EVTDESCSLAVERY108;Кажется, ваши последние действия не остались незамеченными. Ваш сюзерен, [From.GetTitledFirstName], узнал[From.GetEndA] о ваших сделках с работорговцами.;x
EVTOPTASLAVERY108;Может [Root.Religion.GetRandomGodName] защитит меня.;x
EVTDESCSLAVERY110;Вам доложили ужасную новость! [FromFrom.GetTitledFirstNameWithDynasty] продал[From.GetEndA] ваш[From.GetUEgo] [From.GetRootRelation][From.GetEndAOpp], известного как [From.GetTitledFirstName] в рабство!;x
EVTOPTASLAVERY110;Как [FromFrom.GetSheHe] посмел[FromFrom.GetEndA]!;x
EVTTOOLTIPSLAVERY152;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] попадает на невольничий рынок;x
EVTDESCSLAVERY153;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] приведен[From.GetEndA] вашими стражниками из [From.GetHerHis] лагеря, слуги моют и готовят товар для работорговца;x
EVTOPTASLAVERY153;Время делать деньги.;x
EVTOPTBSLAVERY153;С другой стороны, возможно, мне всё ещё нужны [From.GetHerHis] руки.;x
EVTDESCSLAVERY154;[From.GetName] приводится Вашими стражниками из [From.GetHerHis] камеры, чистят, купают, и готовят отвести на рынок. Однако, вы можете вызвать интерес только у мелких покупателей из-за ограниченного [From.GetHerHis] использования . Это означает, что предложений довольно мало.;x
EVTOPTASLAVERY154;Я потребую столько, сколько смогу;x
EVTOPTBSLAVERY154;Нет, я отвергаю это предложение;x
EVTDESCSLAVERY200;Вы решили приобрести раба и договорились о встрече с работорговцем;x
EVTOPTASLAVERY200;Встретиться с работорговцем;x
EVTOPTBSLAVERY200;Я передумал[GetEndA].;x
EVTTOOLTIPSLAVERY201;показывает вам свой товар;x
EVTDESCSLAVERY201;Вы договорились о встрече с состоятельн[From.GetOyYm] [From.GetManWoman]ой по имени [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] из города [From.Capital.GetName], котор[From.GetAyaYy] хочет купить одного из ваших рабов.;x
EVTOPTASLAVERY201;Пожалуйста, выбирайте любого понравившегося!;x
EVTDESCSLAVERY202;Вы посещаете невольничий рынок и встречаетесь с персонажем [From.GetFirstNameWithDynasty], богат[From.GetOyYm] работоргов[From.GetKoyTsem] из города [From.Capital.GetName]. [From.GetSheHeCap] показывает вам свой товар и интересуется, какого раба вы желаете приобрести.;x
EVTOPTASLAVERY202;Новую постельную рабыню для моего гарема.;x
EVTOPTBSLAVERY202;Телохранителя, опытного с хорошими навыками.;x
EVTOPTCSLAVERY202;Нового советника для моего двора.;x
EVTOPTESLAVERY202;Подходит для обучения в духовенство;x
EVTOPTDSLAVERY202;Я передумал[GetEndA].;x
EVTDESCSLAVERY203;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] говорит вам, что [From.GetSheHe] находится на рынке для покупки нового постельного раба. Вы выбираете несколько самых привлекательных, чтобы удовлетворить [From.GetHerHis];x
EVTOPTASLAVERY203;Скажите мне, кого бы вы предпочли?;x
EVTTOOLTIPSLAVERY204;выбирает раба для покупки;x
EVTDESCSLAVERY204;[From.GetTitle] [From.GetFirstName] приводит своих лучших постельных рабов. 'Скажите мне, - говорит [From.GetSheHe], - кого бы Вы предпочли?';x
EVTOPTASLAVERY204;Думаю, этого;x
EVTDESCSLAVERY205;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] говорит вам, что ищет нового телохранителя. Вы вызываете лучших бойцов из ваших ям, чтобы [From.GetSheHe] мог[From.GetNoneE] выбрать..;x
EVTOPTASLAVERY205;Скажите, кого Вы предпочли?;x
EVTTOOLTIPSLAVERY206;выбирает раба для покупки;x
EVTDESCSLAVERY206;[From.GetTitle] [From.GetFirstName] приводит своих лучших бойцов. 'Скажите мне, - говорит [From.GetSheHe], - кого Вы предпочли?';x
EVTDESCSLAVERY207;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] говорит вам, что [From.GetSheHe] ищет верного помощника для работы в Совете. Вы выбираете самых опытных своих рабов, чтобы представить для выбора.;x
EVTOPTASLAVERY207;Скажите, кого Вы предпочли?;x
EVTTOOLTIPSLAVERY208;выбирает раба для покупки;x
EVTDESCSLAVERY209;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] сообщает вам, что [From.GetSheHe] ищет юного раба для обучения в качестве жреца веры [From.Religion.GetName]. У вас есть несколько детей-рабов, которые предстали перед [From.GetHerHis] взглядом для выбора.;x
EVTDESCSLAVERY208;[From.GetTitle] [From.GetFirstName] приводит своих самых опытных советников. 'Скажите мне, - говорит [From.GetSheHe], - Слугу какого рода деятельности вы хотите?';x
EVTOPTASLAVERY208;Харизматичный дипломат.;x
EVTOPTBSLAVERY208;Проницательный служащий.;x
EVTOPTCSLAVERY208;Мудрый ученый;x
EVTOPTDSLAVERY208;Хитрый шпион.;x
EVTDESCSLAVERY210;[From.GetTitle] [From.GetFirstName] приводит своих детей-рабов к вам. 'Скажите мне, - говорит [From.GetSheHe], - какого из них вы хотите взять в ваш храм и обучать?';x
EVTOPTASLAVERY210;Этот;x
EVTDESCSLAVERY251;Вы договорились встретиться с состоятельн[FromFrom.GetOyYm] [FromFrom.GetManWoman]ой по имени [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] из города [FromFrom.Capital.GetName], котор[FromFrom.GetAyaYy] хочет купить одного из ваших рабов. [FromFrom.GetSheHeCap] наконец делает выбор, кладя одну руку на плечо персонажа [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. - 'Вот, я думаю. Сколько [From.GetSheHe] стоит?';x
EVTOPTASLAVERY251;Гораздо больше, чем вы можете себе позволить! Прочь!;x
EVTOPTBSLAVERY251;15 золотых.;x
EVTOPTCSLAVERY251;40 золотых.;x
EVTOPTDSLAVERY251;Больше...;x
EVTOPTESLAVERY251;75 золотых.;x
EVTOPTFSLAVERY251;115 золотых.;x
EVTOPTGSLAVERY251;150 золотых.;x
EVTOPTHSLAVERY251;225 золотых.;x
EVTDESCSLAVERY25399;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] - очень ценный раб, за него нужно заплатить высокую цену…;x
EVTDESCSLAVERY252;[From.GetTitle] [From.GetFirstName] возмущен[From.GetEndA] вашим выбором. 'Этот!? -бормочет [From.GetSheHe], - этот не продается ни при каких условиях!'.;x
EVTOPTASLAVERY252;В таком случае, я просто найду другого работорговца.;x
EVTOPTBSLAVERY252;Может быть, мне не нужен новый раб.;x
EVTDESCSLAVERY253;'Ах, [FromFrom.GetFirstName], - говорит [From.GetTitle] [From.GetFirstName], - Мудрый выбор.' - [From.GetSheHeCap] на момент задумывается, чтоб назвать окончательную стоимость.;x
EVTOPTASLAVERY253;Готово. Деньги за вами.;x
EVTOPTCSLAVERY253;Ни один раб не стоит таких денег! С меня хватит.;x
EVTDESCSLAVERY254;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] соглас[GetNaEnGetNaEn] на вашу цену и обмен состоится. [From.GetSheHeCap] передает вам золото, а вы - кнут.;x
EVTOPTASLAVERY254;Дело сделано.;x
EVTDESCSLAVERY255;'Эта цена возмутительна! - бормочет [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], - я буду делать дела в другом месте.';x
EVTOPTASLAVERY255;Ну, вы не можете угодить каждому.;x
EVTDESCSLAVERY301;Пока стражники отправляются в рабские кварталы, чтобы найти персонажа по имени [From.GetFirstName],  [slave_to_breed_with.GetFirstName] предстаёт перед Вами.;x
EVTOPTASLAVERY301;Этот, что ли?;x
EVTOPTBSLAVERY301;Ба, никто из них не подходит!;x
EVTOPTCSLAVERY301;[From.GetFirstName] и ты станете партнёрами - я приказываю;x
EVTDESCSLAVERY303;Вы говорите, чтобы [From.GetFirstName] приступил[From.GetEndA], но [From.GetSheHe] стоит и вызывающе смотрит вам в глаза. 'Никогда! Вам придется приказать страже избить меня до смерти и трахнуть мой труп!';x
EVTOPTASLAVERY303;С удовольствием. Стража, кнут!;x
EVTOPTBSLAVERY303;Возможно, мне стоит отказаться.;x
EVTDESCSLAVERY304;[From.GetFirstName] выглядит неуверенно и слушает ваши убедительные доводы. 'Д-да... да, хозяин, - [From.GetSheHe] говорит, - сделаю это.';x
EVTOPTASLAVERY304;Великолепно! Где второй?;x
EVTDESCSLAVERY307;[From.GetFirstName] неуверенно слушает ваш приказ, но все-таки подчиняется. Они остаются в комнате вдвоем, чтобы произвести для вас третьего.;x
EVTOPTASLAVERY307;День удался!;x
EVTTOOLTIPSLAVERY500;[This.GetFirstName] будет избит[This.GetEndA];x
EVTDESCSLAVERY501;[From.GetFirstName] был[From.GetEndA] подвешен[From.GetEndA] вашими стражниками, которые начали избивать [From.GetHerHis] кнутами, вы насчитали тридцать девять ударов. Когда стража снимает раба, [From.GetFirstName] еле стоит на своих ногах и воет от боли, но, к счастью, ваша собственность не получила увечий.;x
EVTOPTASLAVERY501;Пусть это послужит примером для остальных.;x
EVTOPTBSLAVERY501;Кровать или кнут, раб. Выбор за тобой.;x
EVTDESCSLAVERY502;Ваши стражники подвесили [From.GetFirstName] и начали избивать [From.GetHerHis] кнутами, вы насчитали тридцать девять ударов. Когда стража снимает раба, [From.GetFirstName] сгибается и падает на [From.GetHerHis] колени. Некоторые удары впились слишком глубоко и могут оставить шрамы.;x
EVTDESCSLAVERY503;[From.GetFirstName] был[From.GetEndA] подвешен[From.GetEndA] вашими стражниками, которые начали избивать [From.GetHerHis] кнутами, вы насчитали тридцать девять ударов. Когда стража снимает раба, [From.GetFirstName] валится на землю и лежит без чувств. Кнут впивался глубоко, возможно, слишком глубоко. [From.GetSheHe] получил[From.GetEndA] слишком тяжелых ударов и может остаться калекой на всю жизнь.;x
EVTDESCSLAVERY504;[From.GetFirstName] был[From.GetEndA] подвешен[From.GetEndA] вашими стражниками, которые начали избивать [From.GetHerHis] кнутами, вы насчитали тридцать девять ударов. После того, как дело сделано, [From.GetFirstName] падает на землю без чувств. [From.GetSheHeCap] мертв[From.GetEndA].;x
EVTOPTASLAVERY504;Повестьте тело в невольничьем лагере, как назидание остальным.;x
EVTOPTBSLAVERY504;...хорошо, но многовато.;x
EVTDESCSLAVERY601;Ваши стражники пробудили вас посреди ночи с ужастной новостью - [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], один из ваших рабов, убежал[From.GetEndA]!;x
EVTOPTASLAVERY601;Проклятие!;x
EVTDESCSLAVERY603;Человек по имени [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] прибывает ко двору. [From.GetSheHeCap] утверждает, что бежал[From.GetEndA] из рабства из города [FromFrom.Capital.GetName].;x
EVTDESCSLAVERY604;Ваш[From.GetEndA] [From.GetRootRelation], [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], сбежал[From.GetEndA] из рабства!;x
EVTDESCSLAVERY605;Вы проснулись поздно вечером от ужасных воплей. К вам в покои врываются стражники, волоча раба по имени [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], несмотря на то, что [From.GetSheHe] упирается и кричит. 'Мы поймали это животное при попытке убежать, - Объясняет стражник, - что вы прикажете сделать с ним?';x
EVTOPTASLAVERY605;Отпустите [From.GetHerHis] с предупреждением.;x
EVTOPTBSLAVERY605;Избить [From.GetHerHis]!;x
EVTOPTCSLAVERY605;Избить [From.GetHerHis], найдите того, кто помогал ему и избейте [From.GetHerHis] так же!;x
EVTTOOLTIPSLAVERY1000;[This.GetTitledFirstName] получает один уровень рабского лагеря в своейстолице.;x
EVTTOOLTIPSLAVERY1001;[This.GetTitledFirstName] теряет один уровень рабского лагеря в своей столице.;x
EVTDESCSLAVERY1010;У вас есть рабы за пределами вашей столицы. Они будут присланы в ваши лагеря в город [Root.Capital.GetName].;x
EVTDESCSLAVERY1100;Од[new_slave.GetNaIn] из рабов в ваших лагерях отличи[new_slave.GetLasLsya], и вы полагаете, что [new_slave.GetSheHe] может стать хорош[new_slave.GetEyIm] домашн[new_slave.GetEyIm] слугой. Привести [new_slave.GetHerHis] ко двору?;x
EVTDESCSLAVERY1100B;Од[new_slave.GetNaIn] из рабов в ваших домах удовольствий отличи[new_slave.GetLasLsya] в ремесле любовных утех. [new_slave.GetSheHeCap] хорош[new_slave.GetEndA] собой, пользуется популярностью у покровителей и умел[new_slave.GetEndA] в искусстве любви. На рынке за н[new_slave.GetHerHis] могли бы дать хорошую цену, или быть может стоит оставить [new_slave.GetHerHis] для себя.;x
EVTOPTASLAVERY1100;Да, нечего таланту пропадать.;x
EVTOPTBSLAVERY1100;Нет, я не нуждаюсь в этом животном.;x
EVTTOOLTIPSLAVERY1200;Купть рабов для поднятие уровня лагеря за 400 золотых.;x
EVTDESCSLAVERY1200;Вы накопили значительную сумму и готовы приобрести рабов для лагерей. Вы договариваетесь о встрече с работорговцем, способным поставить необходимое количество рабов.;x
EVTOPTASLAVERY1200;Встретиться с работорговцем.;x
EVTTOOLTIPSLAVERY1201;рассматривает ваше предложение.;x
EVTDESCSLAVERY1201;Богатый человек из города [From.Capital.GetName] прибыл к вам на встречу. [From.GetSheHeCap] утверждает, что [From.GetSheHe] желает купить не одного, а несколько тысяч рабов с ваших лагерей за 400 золотых.;x
EVTOPTASLAVERY1201;Согласиться;x
EVTOPTBSLAVERY1201;Отказаться;x
EVTTOOLTIPSLAVERY1202;предложение будет принято.;x
