#CODE;RUSSIAN;x
ca_oldtown_port_desc;Старомест — самый богатый город Вестероса, торговля играет важнейшую роль, так как в городе находится жизненно важный порт. Торговые корабли со всего мира, включая остальной Вестерос, девять Вольных Городов, Летние Острова и другие, известны тем, что заходят в порт Староместа. Торговцы из города часто посещают Карт, а деревянные арфы, изготовленные в Староместе, очень востребованы.;x
ct_oldtown_port_desc;Старомест — самый богатый город Вестероса, торговля играет важнейшую роль, так как в городе находится жизненно важный порт. Торговые корабли со всего мира, включая остальной Вестерос, девять Вольных Городов, Летние Острова и другие, известны тем, что заходят в порт Староместа. Торговцы из города часто посещают Карт, а деревянные арфы, изготовленные в Староместе, очень востребованы.;x
ca_old_mint;Старый Монетный Двор;x
ca_old_mint_desc;Старый Монетный Двор расположен на Рыбьем дворе в черте города Белая Гавань. Он имеет огромные дубовые двери, окованные железом. Здесь чеканится серебряная монета под надзором владык Белой Гавани.;x
ct_white_harbor;Гильдейские Залы Русалки;x
ct_white_harbor_desc;Белая Гавань расположена на восточном берегу Белого Ножа, где река впадает в залив Кусания. Город имеет доступ к разнообразным морепродуктам, а также является домом для многих корабелов и серебряных дел мастеров. Белая Гавань славится своим пивом. Корабли часто курсируют по заливу Кусания между Белой Гаванью и Тремя Сестрами. Город продает древесину, шерсть и шкуры, а сестринцы в обмен продают крабов, рыбу и козий сыр.;x
ca_lannisport_artisan;Гильдии Ланниспорта;x
ca_lannisport_artisan_desc;Город Ланниспорт славится своими золотых дел мастерами и производит пряное медовое вино. Купцы из Ланниспорта часто торгуют со своими коллегами из Вольных Городов.;x
ct_lannisport_artisan;Гильдии Ланниспорта;x
ct_lannisport_artisan_desc;Город Ланниспорт славится своими золотых дел мастерами и производит пряное медовое вино. Купцы из Ланниспорта часто торгуют со своими коллегами из Вольных Городов.;x
ct_pentos_spicers;Башни Пряностей Пентоса;x
ct_pentos_spicers_desc;Пентошийцы вовлечены в торговлю, корабли ежедневно курсируют между Пентосом и Королевской Гаванью через Узкое море в Вестеросе. Город производит бледно-янтарное вино. В Пентосе также можно найти кишащие базары, а квадратные кирпичные башни города контролируются торговцами пряностями Пентоса, которые отправляют свои корабли в дальние страны для торговли шафраном и перцем. Однако бедное население Пентоса борется за выживание, и многие на протяжении нескольких поколений становятся артистами, тренируясь как певцы или акробаты, оттачивая свое искусство.;x
ca_beesbury_apiary;Пасеки Бизбери;x
ca_beesbury_apiary_desc;Бизбери ведут свой род от Первых Людей. Они утверждают, что их род основала Эллин Сладчайшая, дочь легендарного Гарта Зеленорукого. Согласно легенде, Эллин так любила мед, что разыскала Короля Пчел в его огромном горном улье и заключила с ним договор — заботиться о его детях и детях его детей во веки веков, став первой пчеловодкой.;x
ct_beesbury_apiary;Пасеки Бизбери;x
ct_beesbury_apiary_desc;Бизбери ведут свой род от Первых Людей. Они утверждают, что их род основала Эллин Сладчайшая, дочь легендарного Гарта Зеленорукого. Согласно легенде, Эллин так любила мед, что разыскала Короля Пчел в его огромном горном улье и заключила с ним договор — заботиться о его детях и детях его детей во веки веков, став первой пчеловодкой.;x
ca_chandlery;Свечные Мастерские Ваксли;x
ca_chandlery_desc;Дом Ваксли известен производством ароматических свечей в Викендене. Свечи могут быть ароматизированы мускатным орехом и другими дорогими специями.;x
ct_chandlery;Свечные Мастерские Ваксли;x
ct_chandlery_desc;Дом Ваксли известен производством ароматических свечей в Викендене. Свечи могут быть ароматизированы мускатным орехом и другими дорогими специями.;x
ca_gulltown_port;Гавань Орлиного Гнезда;x
ct_gulltown_port;Гавань Орлиного Гнезда;x
ca_gulltown_port_desc;Орлиное Гнездо — важный порт и врата в Долину, его укрытая гавань предоставляет стоянку кораблям, путешествующим из Узкого моря в Браавос или на Север. Его стратегическое расположение означает, что ему никогда не недостает торговли многими экзотическими товарами, поступающими из-за Узкого моря, что снабжает Долину даже когда перевалы Лунных Гор закрыты зимой. В Орлином Гнезде есть искусные швеи.;x
ct_gulltown_port_desc;Орлиное Гнездо — важный порт и врата в Долину, его укрытая гавань предоставляет стоянку кораблям, путешествующим из Узкого моря в Браавос или на Север. Его стратегическое расположение означает, что ему никогда не недостает торговли многими экзотическими товарами, поступающими из-за Узкого моря, что снабжает Долину даже когда перевалы Лунных Гор закрыты зимой. В Орлином Гнезде есть искусные швеи.;x
ca_fishing_port;Морские Порты Железорождённых;x
ca_fishing_port_desc;Острова скудны и каменисты, с тонкой, каменистой почвой, которая затрудняет земледелие для простолюдинов, и им часто приходится обходиться без животных, которые могли бы облегчить их труд, таких как волы или лошади. Хотя их шахты не производят драгоценных металлов, как в западных землях, железо в изобилии на островах. Также можно добывать свинец и олово. В заливе Железных Людей водятся косяки трески, черной трески, морского черта, ската, ледяной рыбы, сардин и скумбрии, а на берегах островов водятся крабы и омары. По словам архимейстера Харега, семь из каждых десяти семей — рыбаки.;x
ct_fishing_port;Морские Порты Железорождённых;x
ct_fishing_port_desc;Острова скудны и каменисты, с тонкой, каменистой почвой, которая затрудняет земледелие для простолюдинов, и им часто приходится обходиться без животных, которые могли бы облегчить их труд, таких как волы или лошади. Хотя их шахты не производят драгоценных металлов, как в западных землях, железо в изобилии на островах. Также можно добывать свинец и олово. В заливе Железных Людей водятся косяки трески, черной трески, морского черта, ската, ледяной рыбы, сардин и скумбрии, а на берегах островов водятся крабы и омары. По словам архимейстера Харега, семь из каждых десяти семей — рыбаки.;x
ct_braavos_port;Браавосская Набережная;x
ct_braavos_port_desc;Браавос — самый богатый из Вольных Городов, отчасти благодаря богатству и влиянию Железного Банка, и по мощи с ним соперничает только Волантис. Железный Банк дает деньги в долг иностранным государствам, включая Семь Королевств. В Браавосе процветает мореходная торговая культура. По всему городу разбросаны небольшие причалы и пристани для рыбаков и паромов. Значительная часть раннего богатства города поступала из солоноватых вод лагуны. Эти воды давали устриц, угрей, крабов, раков, моллюсков, скатов и множество видов рыбы. Браавосские корабли красят корпуса в пурпурный цвет, и их торговые суда ходят во многие дальние земли и привозят свою торговлю и богатство домой. Пурпурные паруса видят так далеко, как Асшай и острова Нефритового моря. В настоящие время Браавос — один из величайших портов мира, куда допускаются все, кроме работорговцев. Даже корабли из Карта и Летних Островов приходят в Браавос для торговли.;x
ca_butterwell_fields;Стада Батервеллов;x
ca_butterwell_fields_desc;Земли вокруг Масляного Зала богаты и плодородны и поддерживают обильные стада молочного скота, принося богатство и процветание их владельцам.;x
ca_lordsport;Причалы Лордспорта;x
ca_lordsport_desc;Лордспорт — крупнейший город на Железных Островах. Город известен своими кузницами и мастерами по металлу, которые производят превосходные мечи, топоры, кольчуги и латы.;x
ca_sealords_zoo;Зверинец Морского Владыки;x
ca_sealords_zoo_desc;Зверинец Морского Владыки — знаменитая коллекция животных, принадлежащая Морскому Владыке Браавоса. Великолепные звери и птицы, происходящие со всего известного мира, живут в зверинце во Дворце Морского Владыки в Браавосе. Капитаны браавосских кораблей часто привозят в зверинец странных новых животных, которых они находят в своих путешествиях.;x
ct_meereen_market;Миэринская Биржа;x
ct_meereen_market_desc;Миэрин — богатый город, глубоко вовлеченный в работорговлю. Бойцовые ямы Мереена известны по всему миру, привлекая торговлю в город. Миэрин взимает одну десятую часть всей прибыли от бойцовых ям, после расходов, в качестве налога, таким образом ямы пополняют городскую казну. В Мереене есть несколько рынков, включая рынок специй. Рынок находится внутри великих западных ворот Мереена. На этой рыночной площади расположена древняя Мереенская Биржа Рабов и торговые галереи, выходящие на южную сторону площади.;x
ct_port_asshai;Порт Асшая;x
ct_port_asshai_desc;Асшай — популярное направление для торговых кораблей. Согласно некоторым источникам, он не так важен для торговцев, как И-Ти и Лэнг, которые легче достижимы из Кварта. Асшай экспортирует такие товары, как янтарь и драконье стекло. Золото и самоцветы также являются обычным экспортом, хотя некоторые говорят, что золото из Земель Тени так же вредно для здоровья, как и фрукты, которые там растут. Асшай был процветающим портом на протяжении веков. До Века Крови купцы из королевства Сарнор торговали в Асшае.;x
ct_tyrosh_snailery;Тирошийские Улиточные Фермы;x
ct_tyrosh_snailery_desc;Тирошийцы обнаружили в прибрежных водах уникальный вид морских улиток, чьи выделения использовались для создания красителя, популярного у валирийских дворян. Тирошийские красильщики научились производить красители разных цветов, меняя рацион улиток, и это стало основой торговли города.;x
ct_volantis_markets;Волантийские Рынки;x
ct_volantis_markets_desc;Самый южный из Вольных Городов, Волантис расположен ближе всех к Заливу Работорговцев и ведет обширную торговлю рабами, стеклянными изделиями и винами. Волантис является ключевым игроком на рынке рабов, активно торгуя с городами Залива Работорговцев на востоке. Говорят, что в городе на каждого свободного человека приходится пять рабов. Волантийцы любят сладкую свеклу, которую они выращивают в изобилии и подают в большинстве основных блюд города. Они готовят из свеклы холодный суп, густой и насыщенный, как пурпурный мед. Волантийцы известны своим сладким красным вином. Немногие корабли из Вестероса доходят до Волантиса, и те, кто доходит, заполняют свои трюмы шелком и специями с Нефритового моря и поворачивают весла домой. Настольная игра цивассе происходит из Волантиса, и ее фигуры продаются в городе.;x
ca_mossovy_woods;Моссовские Гильдии;x
ca_mossovy_woods_desc;Моссови, также известная как Дальняя Моссови, — обширный лесной регион на северо-востоке Эссоса вдоль берега Дрожащего Моря. Великие леса Моссови богаты древесиной, пенькой и золой. Моссовиты также торгуют мехами, салом, льном, воском, кожей и рыбой, в то время как импортируют серебро, ткани, вино, соль и сельдь.;x
