#CODE;RUSSIAN;x
volantene_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Волантисе;x
lorathi_bl;[Root.GetBloodlineName];x
lorathi_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Лорате;x
gogossosi_bl;[Root.GetBloodlineName];x
gogossosi_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Гогоссосе;x
yunkaii_bl;[Root.GetBloodlineName];x
yunkaii_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Юнкае;x
meereenese_bl;[Root.GetBloodlineName];x
meereenese_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Миэрине;x
lhazareen_bl;[Root.GetBloodlineName];x
lhazareen_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в землях лхазарян;x
ghiscari_bl;[Root.GetBloodlineName];x
ghiscari_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Гискаре;x
hyrkoon_group_bl;[Root.GetBloodlineName];x
hyrkoon_group_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Гиркуне;x
moraqi_group_bl;[Root.GetBloodlineName];x
moraqi_group_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Мораке;x
asabhadi_bl;[Root.GetBloodlineName];x
asabhadi_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Азабаде;x
lengi_bl;[Root.GetBloodlineName];x
lengi_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов на Лэнге;x
yi_ti_bl;[Root.GetBloodlineName];x
yi_ti_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в И-Ти;x
shadowlander_bl;[Root.GetBloodlineName];x
shadowlander_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Крае Теней;x
asshai_bl;[Root.GetBloodlineName];x
asshai_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Асшае;x
qartheen_bl;[Root.GetBloodlineName];x
qartheen_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Кварте;x
ibbenese_bl;[Root.GetBloodlineName];x
ibbenese_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов на Иббене;x
nghai_bl;[Root.GetBloodlineName];x
nghai_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в Н'гае;x
summer_islander_bl;[Root.GetBloodlineName];x
summer_islander_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов на Летних Островах;x
naathi_bl;[Root.GetBloodlineName];x
naathi_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов на Наате;x
dynastic_bl;[Root.GetBloodlineName];x
dynastic_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых родов в стране;x
khal_of_khals;Кровь [This.GetTitle] [This.GetFirstNameWithNick];x
khal_of_khals_desc;[This.GetTitledFirstNameNoRegnal] объединил дотракийцев в один кхаласар;x
jhattar_of_jogos_nhai;Кровь [This.GetTitle] [This.GetFirstNameWithNick];x
jhattar_of_jogos_nhai_desc;[This.GetTitledFirstNameNoRegnal] объединил джогоснхайцев под своим руководством;x
bloodline_effect_traditional_claim;Предоставляет традиционную претензию на титул §Y[From.Founder.PrimaryTitle.GetFullName]§!;x
blood_of_azor_ahai;Кровь Азора Ахая;x
blood_of_azor_ahai_desc;[This.GetTitledFirstNameWithDynastyNoRegnal] якобы возрожденный Азор Ахай;x
blood_of_chaos;Кровь Руки Хаоса;x
blood_of_chaos_desc;[This.GetFirstNameWithNick] [This.GetOnlyDynastyName] распечатал[GetEndA] древние лабиринты Лэнга, высвободив ярость Древних в мир;x
reyne;Родословная Рейнов;x
reyne_desc;Рейны - древний дом, идущий от Первых людей. Рейны подчинились Королевству Утеса когда первый король-Ланнистер женился на дочери их дома;x
mudd;Родословная Маддов;x
mudd_desc;Мадды правили как Короли Рек и Холмов из замка, руины которого теперь называют Старыми Камнями. Они были последними из Первых людей, кто правил Трезубцем;x
justman;Родословная Джастменов;x
justman_desc;Основанный Бенедиктом 'Правильным' Риверсом, дом Джастменов был знатным домом из Речных земель, которые правили как Короли Трезубца после андальского вторжения;x
teague;Родословная Тигов;x
teague_desc;Дом Тигов был знатным домом из Речных земель, которые правили как Короли Рек и Холмов до Завоевания Эйгона;x
khiara_the_great;Родословная Киары Великой;x
khiara_the_great_desc;Киара Великая был Божественной императрицей Лэнга. Она была из чистейшего лэнгийского рода, но чтобы удовлетворить своих подданых, вышла замуж за двух мужчин, лэнгийца и итийца;x
bloodline_effect_strong_seed;Родословная §YСильного семени§!;x
bloodline_effect_very_strong_seed;Родословная §YОчень сильного семени§!;x
bloodline_effect_fairly_strong_seed;Родословная §YДовольно сильного семени§!;x
bloodline_effect_traditional_claim_short;Предоставляет традиционную претензию на титул §Y[From.Founder.PrimaryTitle.GetName]§!;x
pirate_bl;[Root.GetBloodlineName];x
pirate_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых пиратских родов;x
corsair_bl;[Root.GetBloodlineName];x
corsair_bl_desc;Дом [This.GetOnlyDynastyName] один из самых уважаемых корсарских родов;x
bloodline_effect_traditional_claim_blackfyre;Предоставляет традиционную претензию на §YЖелезный Трон§!;x
