#CODE;RUSSIAN;x
EVTDESC_HL_7000;Вы решили организовать великое военное состязание. Воины всей этой земли соберутся на него, чтобы продемонстрировать свою удаль в борьбе, стрельбе и верховой езде.;x
EVTOPTA_HL_7000;Это будет великое состязание!;x
EVTDESC_HL_7001;[Root.GetDynName], мой верный воин,\n\nНадеюсь, Вы почтите Наш народ своим участием на предстоящем боевом игрище? Жду Вас в [From.Capital.County.GetAdjective]ских землях.\n\n[From.GetFullName].;x
EVTOPTA_HL_7001;Седлаю коня и еду!;x
EVTDESC_HL_7002;О, радость Неба, [Root.GetTitledFirstName],\n\nК сожалению, я не смогу присутствовать на боевом игрище. Тысячи извинений!\n\n[From.GetTitledName];x
EVTDESC_HL_7020;Издалека к Вам прибывают воины, собираясь на великие боевые игрища. На праздничном поле топот коней смешивается с возбуждёнными криками зрителей. Участники игрищ приветствуют хозяина празднества, и Вы даёте сигнал к началу!;x
EVTOPTA_HL_7020;Удача благоволит храбрым!;x
EVTDESC_HL_7025;[From.PrimaryTitle.GetRulerTitle] проводят боевые игрища, и Вы спешите к его двору. А на праздничном поле топот коней уже смешивается с возбуждёнными криками зрителей. Участники игрищ приветствуют хозяина празднества. [From.GetTitledFirstName] стоит в окружении своей свиты и даёт сигнал к началу!;x
EVTOPTA_HL_7025;Покажем народу свою удаль!;x
EVTDESC_HL_7055;Ваше мастерство потрясло всех! В борьбе, стрельбе и скачках Вы победили всех противников! [From.GetTitledFirstName] дарит Вам заслуженную награду.;x
EVTOPTA_HL_7055;Победа - моя!;x
EVTDESC_HL_7060;[From.GetFullName] - чемпион боевых игрищ! [From.GetHersHis] боевые навыки непревзойдённы!;x
EVTOPTA_HL_7060;Воистину так!;x
FORT_CONTROL_OVER_PROVINCE;Контролирует или осаждает округ §Y$PROVINCE$§!;x
TRIGGER_SUZERAIN;Гегемон (взиматель дани);x
FORT_CONSTRUCTION_ABANDONED_SETUP;Потеря форта;x
FORT_CONSTRUCTION_ABANDONED_LOG;Строительство форта, которое проводит §Y$BUILDER$§! во враждебном округе §Y$PROV$§! отменено.;x
succ_nomad_succession_desc;У кочевников сын или брат с наибольшим престижем наследует титулы, но вожди кланов с наибольшим престижем также имеют эту возможность, если их население больше чем у кагана. Лица другой культуры исключаются из наследования, а взрослые имеют приоритет перед детьми. Если главный наследник кагана всё ещё ребёнок, каганат переходит под власть одного из кланов. Вожди с большим престижем чем наследник - получают право претендовать на каганат.;x
CLAN_LIMIT_FORMULA;§YЧисло кланов§!;x
COUNTIES_PER_CLAN;Желаемое число наделов для одного клана;x
MAX_NR_OF_CLANS;Максимальное число кланов;x
CURRENT_CLANS;Текущие кланы;x
POPULATION_BREAKDOWN;Текущие потери населения;x
STAT_POPULATION_DESC;Это кочевое население Вашей страны. Каждый месяц оно увеличивается или уменьшается относительно §YМаксимума населения§!, который определяется числом свободных земель (пустых ячеек) в округах, которыми Вы лично владеете. Текущее §YНаселение§! используется для расчёта §YМаксимума людских ресурсов§!, и вместе со §YСвободными людскими ресурсами§! - для расчёта месячного §YКочевого налога§!.;x
POPULATION_DIFFERENCE;Потенциал роста населения: §Y$AMOUNT$§!;x
POPULATION_GROWTH_RATIO;Месячный прирост населения: §Y$AMOUNT$%§!;x
MANPOWER_DIFFERENCE;Потенциал роста людских ресурсов: §Y$AMOUNT$§!;x
MANPOWER_GROWTH_RATIO;Месячный прирост людских ресурсов: §Y$AMOUNT$%§!;x
INTERACTION_CANNOT_ATTACK_VASSALS;Вы не можете нападать на своих вассалов без подходящего Casus belli (повода);x
tut_5a_23;Нажмите на кнопку, чтобы создать новый отряд. Вы можете реорганизовать отряд, перетаскивая подразделения из одного в другой.;x
tut_5a_16;Справа Вы можете увидеть вкладку с названием "Флот". Нажмите, и Вы увидите кнопки для призыва флота. Призовите флот Вашего вассала, эрла Файфа, и направьте корабли к Гоури.;x
TECH_CAN_SPREAD;Технологии могут распространяться;x
NOT_TECH_CAN_SPREAD;Технологии НЕ могут распространяться;x
TR_SILK_ROAD_1_OTHER_PROVINCES_CONDITION;На расстоянии §Y100§! не должно быть ни одного §Yпоста Шёлкогового пути§!, §Yрынка Шёлкового пути§! или §Yгорода Шёлкового пути§!.;x
TR_SILK_ROAD_2_OTHER_PROVINCES_CONDITION;На расстоянии §Y200§! не должно быть ни одного §Yрынка Шёлкового пути§! или §Yгорода Шёлкового пути§!.;x
TR_SILK_ROAD_3_OTHER_PROVINCES_CONDITION;На расстоянии §Y500§! не должно быть ни одного §Yгорода Шёлкового пути§!.;x
MONTHLY_POPULATION_GROWTH;Месячный рост населения;x
MONTHLY_POPULATION_DECLINE;Месячные потери населения;x
MAXIMUM_CIVILIAN_POPULATION;Максимум населения;x
STAT_MANPOWER_DESC;Людские ресурсы - важная составляющая кочевого государства. Они нужны для призыва и сбора орд. Каждый месяц, они увеличиваются или уменьшаются относительно §YМаксимума людских ресурсов§!, определяемого текущим размером §YНаселения§!. Вы не можете собирать орды свыше этого предела, кроме того, у Вас должно быть достаточно §YСвободных людских ресурсов§!, чтобы призвать орду, когда понадобится. Ваши §YСвободные людские ресурсы§! также используются в расчёте месячного §YКочевого налога§! наряду с §YНаселением§!. Ваши §YСвободные людские ресурсы§! будут способствовать силе §YГарнизона§! Вашей столицы.;x
POPULATION_AND_MANPOWER_OF;§YНаселение и людские ресурсы клана $CLAN$§!;x
NOMAD_LAND_OVERRUN_GENERIC_DESC;Если каган имеет намного больше земель чем другие кланы, это влияет на §Yнастроение кланов§! и может привести к §YВосстанию нового клана§!, при котором второстепенный клан поднимает мятеж с целью занять место среди ведущих кланов.;x
RETINUE_COST;Гвардии: §R-$VALUE$§!;x
INTERACTION_NOT_AT_MAX_CLAN_SIZE;Максимум размера клана не должен быть превышен;x
HORDE_RETTYPE_CAV1;Лёгкие всадники;x
HORDE_RETTYPE_CAV2;Мародёры;x
HORDE_RETTYPE_CAV3;Отвлекающая конница;x
HORDE_RETTYPE_CAV4;Лёгкие конные лучники;x
HORDE_RETTYPE_CAV5;Лёгкий авангард;x
HORDE_RETTYPE_CAV6;Тяжёлый авангард;x
HORDE_RETTYPE_CAV7;Конные лучники;x
HORDE_RETTYPE_EUROPE;Уланы;x
RELIGION_ALLOWS_FEMALE_TEMPLE_HOLDERS;Религия, которую исповедует §Y$CHAR$§!, позволяет женщинам владеть храмами и занимать посты духовных советников;x
HAS_LOWER_POPULATION_AND_MANPOWER_THAN;Имеет меньший размер населения и людских ресурсов чем ;x
HAS_HIGHER_POPULATION_AND_MANPOWER_THAN;Имеет больший размер населения и людских ресурсов чем ;x
HAS_LOWER_POPULATION_AND_MANPOWER_GROWTH_THAN;Имеет меньший прирост гражданского населения чем ;x
HAS_HIGHER_POPULATION_AND_MANPOWER_GROWTH_THAN;Имеет больший прирост гражданского населения чем ;x
HAS_LOWER_MAX_POPULATION_AND_MANPOWER_THAN;Имеет меньший предел размера населения и людских ресурсов чем ;x
HAS_HIGHER_MAX_POPULATION_AND_MANPOWER_THAN;Имеет больший предел размера населения и людских ресурсов чем ;x
POPULATION_EFFECT;$DIRECTION$ $VALUE$ населения\n;x
IS_COUNTY_OWNER;Владение этим округом;x
TT_NOT_SAME_REALM;НЕ в своей стране;x
PROVINCE_DISTANCE;Расстояние до округа §Y$PROV$§!: §Y$DIST$§!;x
opinion_killed_horse;Убил[___] моего коня;x #[From.GetEndA]
EVTDESC_HL_6512_LIGHTNING;Спешившись, я оставляю Грома у водопоя. Мгновение спустя конь, которым владеет [From.GetFirstName], нападает на него!;x
EVTDESC_HL_6512_ARROW;Спешившись, я оставляю Кинжала у водопоя. Мгновение спустя конь, которым владеет [From.GetFirstName], нападает на него!;x
EVTDESC_HL_6512_DRAGON;Спешившись, я оставляю Дракона у водопоя. Мгновение спустя конь, которым владеет [From.GetFirstName], нападает на него!;x
EVTDESC_HL_6512_SKY;Спешившись, я оставляю Горизонта у водопоя. Мгновение спустя конь, которым владеет [From.GetFirstName], нападает на него!;x
EVTOPTA_HL_6512;Я убью это животное!;x
EVTOPTB_HL_6512;Есть много других хороших мест для водопоя...;x
EVTDESC_HL_6990;Вот уже несколько недель я чувствую себя плохо. Это не болезнь. Моего любимого коня больше нет - с ним ушла какая-то часть меня.;x
EVTOPTA_HL_6990;Мне придётся нести это бремя в одиночку.;x
EVTOPTB_HL_6990;Но м[Root.Spouse.GetOyaOy] [Root.Spouse.GetHusbandWife] поможет мне это пережить.;x
EVTOPTC_HL_6990;Но у меня есть тот, кто поможет это пережить.;x
EVTDESC_HL_6520;Какой-то чудак приехал в Ваш лагерь. Говорит, что он художник и рисует прекрасные картины людей, благородных и знатных. Он предлагает Вам свои услуги.;x
EVTOPTA_HL_6520;Нарисуй меня.;x
EVTOPTB_HL_6520;Я хочу портрет своей жены.;x
EVTOPTC_HL_6520;Нарисуй мою наложницу.;x
EVTOPTD_HL_6520_SKY;Горизонт, мой лучший конь, нарисуй его.;x
EVTOPTD_HL_6520_LIGHTNING;Гром, мой лучший конь, нарисуй его.;x
EVTOPTD_HL_6520_ARROW;Кинжал, мой лучший конь, нарисуй его.;x
EVTOPTD_HL_6520_DRAGON;Дракон, мой лучший конь, нарисуй его.;x
EVTOPTE_HL_6520;Мне это не по карману.;x
EVTDESC_HL_6500_LIGHTNING;Гром, Ваш любимый боевой конь, уже отскакал своё и упокоился вечным сном. Пора проститься со старым другом, который верно служил Вам.;x
EVTDESC_HL_6500_SKY;Горизонт, Ваш любимый боевой конь, уже отскакал своё и упокоился вечным сном. Пора проститься со старым другом, который верно служил Вам.;x
EVTDESC_HL_6500_DRAGON;Дракон, Ваш любимый боевой конь, уже отскакал своё и упокоился вечным сном. Пора проститься со старым другом, который верно служил Вам.;x
EVTDESC_HL_6500_ARROW;Кинжал, Ваш любимый боевой конь, уже отскакал своё и упокоился вечным сном. Пора проститься со старым другом, который верно служил Вам.;x
EVTOPTA_HL_6500;Прощай, старый друг.;x
abandon_trade_post;Покинуть факторию;x
TRADEPOST_FINISHED_NON_REPUBLIC_LOG;§Y$CHARACTER$§! построил[From.GetEndA] торговый пост в округе §Y$PROVINCE$§!.;x
TRADEPOST_FINISHED_NON_REPUBLIC_SETUP;Построен новый торговый пост;x
abandon_trade_post_desc;Вы можете покинуть своё торговое представительство в этом округе в поисках более выгодного места.;x
MAPMODE_TRADE_ZONES_DESC;Торговые зоны каждого владельца отмечены своим цветом.\nАктивные округа Великого Шёлкового пути отмечены жёлтым цветом,\nнеактивные (из-за осады или оккупации) - красным.\n;x
