#CODE;RUSSIAN;x
#Артефакты
embrace_dragon_ways_yiti;Принять Валирийский Путь;x
embrace_dragon_ways_yiti_desc;Примите культурные аспекты ваших валирийских подданных.;x
embrace_dragon_ways_shadow;Принять Валирийский Путь;x
embrace_dragon_ways_shadow_desc;Примите культурные аспекты ваших валирийских подданных.;x
embrace_valyrian_ways;Принять Валирийский Путь;x
embrace_valyrian_ways_desc;Примите культурные аспекты ваших валирийских подданных.;x
embrace_valyrian_rel_ways;Принять Валирийский Путь;x
embrace_valyrian_rel_ways_desc;Примите культурные аспекты ваших валирийских подданных.;x
embrace_merchant_ways_summer;Принять Эссосские Обычаи;x
embrace_merchant_ways_summer_desc;Примите культуру эссосцев в своих владениях.;x
embrace_merchant_ways;Принять Эссосские Обычаи;x
embrace_merchant_ways_desc;Примите культуру эссосцев в своих владениях.;x
adopt_dragon_religion;Принять Валирийскую Религию;x
adopt_dragon_religion_desc;Примите религиозные обычаи ваших валирийских собратьев.;x
adopt_dragon_stallion_religion;Обратиться к Крылатому Жеребцу;x
adopt_dragon_stallion_religion_desc;Примите религиозные обычаи ваших валирийских подданных.;x
become_high_dothraki;Обратиться к Высоким Дотракийцам;x
become_high_dothraki_desc;Примите религиозные обычаи ваших эссосских подданных;x

#События
royconv.0;Драконьи Пути;x
EVTDESCROYCONV;Поначалу вы с опаской относились к странным валирийцам в ваших владениях. Однако со временем вы решили принять некоторые из их очаровательных чужеземных обычаев.;x
EVTROYCONV;Я тоже дракон!;x

EVTDESCROYCONV1;Эссосцы и летние мужчины и женщины в ваших владениях хорошо интегрировались друг с другом. Всё чаще эссосские обычаи и одежда становятся частью вашей собственной культуры.;x
EVTROYCONV1;Это... приемлемо.;x

EVTDESCROYCONV2;В ваших владениях замечен культурный сдвиг. Вместо сражений на полях воины занялись продажей безделушек и окрашиванием волос, подобно тирошцам.;x
EVTROYCONV2;Это... тревожно;x

EVTDESCROYCONV5;Железнорождённые и валирийцы в ваших владениях теперь смешались воедино. Они тоже понимают, что желаемое нужно брать остриём меча.;x
EVTROYCONV5;Железо и Пламя!;x

EVTDESCROYCONV6;Однажды старая валирийская ведунья и её немой раб просят аудиенции. Немой преподносит вам сундук, и, открыв его, вы находите драконье яйцо. «Ваше, Великий», — говорит она.;x
EVTROYCONV6;Благодарю, таинственная женщина...;x
EVTBROYCONV6;Продать яйцо и прогнать женщину;x

EVTDESCROYCONV7;Поклонение валирийцам и их богам стало обычным делом в ваших владениях, смешивая местных божеств и мифы с историями о драконах. Вы проявляете живой интерес к этим новым религиям...;x
EVTROYCONV7;Старым богам... и новым!;x

EVTDESCROYCONV8;Иностранное влияние со временем оказало огромное влияние на дотракийские религиозные практики в ваших владениях. Воины днём и торговцы в другое время, ваш народ тоже изменился.;x
EVTROYCONV8;Я тоже должен принять эти перемены...;x

EVTDESCROYCONV9;В ваших владениях замечен культурный сдвиг. Валирийские мифы смешались с местными религиями до такой степени, что их теперь не отличить.;x

EVTDESCROYCONV11;Со временем валирийская культура смешалась с местной. Ваши люди и валирийцы в ваших владениях теперь слились воедино.;x

EVTDESCROYCONV12;Наличие дотракийской и валирийской крови в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV12;Я и дотракиец, И валириец!;x

EVTDESCROYCONV13;Наличие гхскарской и валирийской крови в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV13;Я и гхскарец, И валириец!;x

EVTDESCROYCONV14;Наличие хиркуанской и валирийской крови в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV14;Я и хиркуанец, И валириец!;x

EVTDESCROYCONV15;Наличие крови Летних Островов и Валирии в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV15;Я из Лета И Валирии!;x
EVTBROYCONV12;Чушь, я есть то, что я есть.;x

EVTDESCROYCONV16;Наличие крови Сарнора и Валирии в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV16;Я из Сарнора И Валирии!;x

EVTDESCROYCONV17;Наличие крови Карта и Валирии в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV17;Я из Карта И Валирии!;x

EVTDESCROYCONV18;Наличие крови Морака и Валирии в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV18;Я из Морака И Валирии!;x

EVTDESCROYCONV19;Наличие дотракийской и эссосской крови в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV19;Я и дотракиец, И эссосец!;x

EVTDESCROYCONV20;Наличие крови Летних Островов и Эссоса в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV19;Я и летний островитянин, И эссосец!;x

EVTDESCROYCONV21;Кровь Новой Валирии течёт в вас, но вы поклоняетесь богам своих примитивных предков. Вы всё чаще сталкиваетесь с внутренним конфликтом между религией, которую исповедуете, и богами, которым служите...;x
EVTROYCONV21;Мои верования многочисленны...;x
EVTROYCONVB21;Я обращусь к Крылатому Жеребцу за советом!;x
EVTROYCONVC21;Я должен оставаться верным...;x

EVTDESCROYCONV22;Наличие крови И Ти и Валирии в ваших жилах и окружении сделало вас знакомым с культурой. Бывают дни, когда вы отождествляете себя с обеими культурами...;x
EVTROYCONV22;Я и итишский, И валириец!;x

EVTDESCROYCONV23;Несмотря на смешанное происхождение, вы смотрите на себя и ясно видите, что принадлежите к превосходной валирийской крови.;x
EVTROYCONV23;В сердце я дракон!;x
EVTBROYCONV23;Я есть то, что я есть.;x

EVTDESCROYCONV24;Огонь и Лёд текут в вашей крови. Бывают дни, когда вы чувствуете себя иным, определённо выше обычных людей вокруг...;x
EVTROYCONV24;Моя кровь — кровь дракона!;x

EVTDESCROYCONV.25;Во время похода вы натыкаетесь на пещеру, охраняемую ведуньей в доспехах. Она молча наблюдает, как ваши стражники кричат на неё. Когда вы заставляете их замолчать, она ведёт вас в пещеру. Там она преподносит вам дар...;x
EVTAroyconv.25;Я могу это использовать с пользой!;x
EVTBroyconv.25;Хм, наверное, стоит хороших денег...;x

EVTDESCroytraining.100;Сегодня вы решили потренироваться с [From.GetTitledFirstName] во дворе. Вы обещаете не щадить [From.GetHerHim], но больше интересуетесь тем, насколько успешно идёт [From.GetHerHis] обучение, чем нанесением вреда. Вы оба достаёте тренировочные мечи...;x
knightlynvm;Неважно.;x
EVTOPTBknightly.100;"Готовься, [From.GetFirstName]!";x

EVTDESCroytraining.101;[FromFrom.GetTitledFirstName] хорошо проявил(а) себя против вас и почти сбил(а) вас с ног, прежде чем вам удалось выбить оружие из [FromFrom.GetHerHis] рук. Вы улыбаетесь и помогаете [FromFrom.GetHerHim] подняться. Похоже, ваши тренировки дают плоды.;x
EVTOPTAroytraining.110;Это была отличная работа!;x

EVTDESCroytraining.102;Ваш подопечный [FromFrom.GetTitledFirstName] плохо проявил(а) себя в поединке. [FromFrom.GetSheHeCap] явно не воспринимал(а) тренировки всерьёз. Вы стучите тренировочным мечом по голове [FromFrom.GetHerHim] и прогоняете [FromFrom.GetHerHim] прочь.;x
EVTOPTAroytraining.102;Да поможет [Root.Religion.GetHighGodName] этому [FromFrom.GetBoyGirl]...;x

#Религии
bastard_valyrian;Ублюдочные Валирийские Боги;x
valyrian_bas;Ублюдочные Валирийцы;x
valyrian_bas_full;Ублюдочные Валирийцы;x
valyrian_bas_DESC;Старая валирийская религия эволюционировала в новую политеистическую, вобравшую религиозные идеалы со всей империи в валирийский мифос.;x
winged_stallion;Крылатый Жеребец;x
winged_stallion_full;Крылатый Жеребец;x
winged_stallion_DESC;Существует пророчество, что однажды великий валирийский дотракийский воин оседлает дракона, и их сын станет Крылатым Жеребцом, который подчинит мир.;x
dothraki_rhllor;Высокие Дотракийцы;x
dothraki_rhllor_full;Высокие Дотракийцы;x
dothraki_rhllor_DESC;Новая интерпретация легенды о Великом Жеребце. В этой версии Великий Жеребец — слуга Красного Всадника Р'ллора.;x
dothraki_bas;Высокие Дотракийцы;x
GOD_GREAT_WINGED_STALLION;Крылатый Жеребец;x
LEGEND_SILVER_PRIEST;Серебряный Жрец;x
GOD_DRAG_GOD;Боги Драконов;x
valyrian_bas_opinion;Мнение Ублюдочных Валирийцев;x
winged-stallion_opinion;Мнение Крылатого Жеребца;x

#CBs
CB_NAME_FUCK_YOU_LAND;Захватить [Title.GetFullBaseName]!;x
WAR_NAME_FUCK_YOU_LAND;$ORDER$ $FIRST_ADJ$-$SECOND_ADJ$ Война за [Title.GetFullBaseName]!;x
fuck_you_land_desc;Я хочу этот титул, у меня есть войска. У меня нет прав, но есть воля!;x

CB_NAME_GRAND_INVASION;Великое Вторжение!;x
grand_invasion_war_desc;Я буду править этой землёй, сколько смогу захватить силой!;x
WAR_NAME_GRAND_INVASION;Вторжение в $SECOND_ADJ$;x

CB_NAME_SHATTER_REALM;Разрушить [Title.GetFullBaseName]!;x
WAR_NAME_SHATTER_REALM;$ORDER$ $FIRST_ADJ$-$SECOND_ADJ$ Война;x
cb_shatter_war_desc;Есть те, кто называет себя «Королями» этой земли. Какая гордыня — править столькими!;x
other_shatter_tip;Это королевство распадётся, и все вассалы получат независимость!;x

CB_NAME_FUCK_YOU_CONVERT;Обратить Силой!;x
WAR_NAME_FUCK_YOU_CONVERT;$ORDER$ $FIRST_ADJ$-$SECOND_ADJ$ Война за Обращение;x
fuck_you_convert_desc;Боги Драконов повелели мне идти войной на этих неверных! Каждый занятый вами округ будет насильно обращён в вашу веру!;x

CB_WAR_COUNTY_CONQUEST;Завоевание округа [Title.GetBaseName];x
WAR_COUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Завоевание округа $OTHER_TITLE$;x
christian_county_conquest_desc;Нашему народу нужна земля. Вы можете захватить округ соседа за 100 престижа.;x

EVTDESCconvert;[target_loser.GetTitledName] побеждён(а), и [target_loser.GetHerHis] армии сдались и сложили оружие. С народом этого королевства, перебитым и насильно обращённым, что следует сделать с их лидером [target_loser.GetTitledName]?;x
EVTOPTAconvert;Заточить [target_loser.GetHerHim] в кандалы;x
conv1;Арестовать [target_loser.GetFirstName] и решить позже, что с [target_loser.GetHerHim] делать.;x
EVTOPTBconvert;Потребовать крупный штраф;x
conv2;Потребовать большую сумму золота за ваши труды.;x
EVTOPTCconvert;Ты принесешь мне клятву верности;x
conv3;Сделать [target_loser.GetTitledName] вашим вассалом.;x
EVTOPTDconvert;Потребовать дань;x
conv4;Заставить [target_loser.GetTitledName] платить вам дань.;x
EVTOPTEconvert;Заменить [target_loser.GetHerHim] на [target_depose.GetTitledName];x
conv5;Свергнуть [target_loser.GetTitledName] и заменить [target_loser.GetHerHim] на своего человека.;x
EVTOPTFconvert;Заставить [target_loser.GetHerHim] обратиться и платить дань;x
conv6;Заставить [target_loser.GetTitledName] и [target_loser.GetHerHis] семью обратиться в вашу веру и платить дань;x
